"ID"	"Std_Eff"	"coefficient"	"std_error"	"zvalue"	"pvalue"	"CI_low"	"CI_high"
"table1"	"intercept"	-0.322797474661363	0.158838093012199	-2.03224219417298	0.0421291432711425	-0.634114416338296	-0.0114805329844292
"table1"	"slope_bias"	-0.825360583248794	0.750638094830482	-1.09954529210936	0.271530289649229	-2.2965842145403	0.645863048042711
"table2"	"intercept"	-1.59041315255667	0.754809727380266	-2.10703849574985	0.035114242841368	-3.06981303340249	-0.111013271710852
"table2"	"slope_bias"	2.11947608394951	2.03412657059141	1.0419588016754	0.297430780043104	-1.86733873440562	6.10629090230464
"table3"	"intercept"	0.0328551565603898	0.187421080275369	0.175301286878281	0.860842900646014	-0.334483410722923	0.400193723843703
"table3"	"slope_bias"	-3.54780084853464	1.02321973900595	-3.46729125063722	0.000525731911376752	-5.55327468525678	-1.5423270118125
"table4"	"intercept"	0.150887186325704	0.492825540828835	0.306167545764657	0.759477081350771	-0.815033124360286	1.11680749701169
"table4"	"slope_bias"	-2.918716821515	1.86909193245038	-1.56156942889832	0.118389456037582	-6.58206969291211	0.744636049882109
