"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table1"	"zhang2019"	-0.537112579134143	0.167171961006056	-3.212934608781	0.00131386199407393	-0.864763601930947	-0.20946155633734	96.6517818955389	2.54401664856933e-16	0.218134690087674	89.6535792678836	9.6651781895539
"table1"	"huang2016"	-0.572677394723097	0.168294451785792	-3.40282991296713	0.000666917838824161	-0.902528459021162	-0.242826330425033	95.9893697156092	3.44883284816337e-16	0.218200003631049	89.5821797459163	9.59893697156092
"table1"	"liu2014"	-0.608074507981909	0.163987525248161	-3.7080534452954	0.000208858581387854	-0.929484151382157	-0.286664864581661	92.0462460867728	2.10211870532344e-15	0.206924801794304	89.1358958945779	9.20462460867729
"table1"	"gueli2013"	-0.490495046658344	0.164601196358708	-2.97989964537944	0.00288342830435118	-0.813107463333617	-0.167882629983072	93.3200475118152	1.17325753498712e-15	0.209774228202368	89.2841889104976	9.33200475118152
"table1"	"aisa2010"	-0.510099202823192	0.176909609086473	-2.8833888981907	0.00393421400629577	-0.856835665151738	-0.163362740494645	83.7922393429617	9.02954863464439e-14	0.235286448112931	88.0657205507183	8.37922393429617
"table1"	"garcia-alloza2006"	-0.52602182436286	0.184549006294944	-2.8503097086428	0.00436766767766486	-0.887731230083605	-0.164312418642114	85.2542380937563	4.650525246815e-14	0.261900019467642	88.270377844439	8.52542380937562
"table1"	"seidl2001"	-0.460627322879864	0.163049677438252	-2.82507349978848	0.00472697715133237	-0.78019881834971	-0.141055827410018	85.8657336100695	3.52232686131162e-14	0.196708392111605	88.3539107166875	8.58657336100695
"table1"	"yew1999"	-0.624619020326769	0.150157848987897	-4.15974938730719	3.18596980972523e-05	-0.918922996339051	-0.330315044314487	59.4215434307942	4.66235230927562e-09	0.152332383715334	83.1710867428972	5.94215434307942
"table1"	"sasaki1986"	-0.538925052015634	0.182149515950398	-2.95869604266416	0.00308943663602251	-0.895931543079818	-0.181918560951451	95.2389148474492	4.86735915192334e-16	0.254418951471156	89.5000903611536	9.52389148474492
"table1"	"perry1984"	-0.560508173780893	0.16393155784188	-3.41915968566303	0.000628148514955537	-0.881808123080522	-0.239208224481263	96.3502982181791	2.92197247042549e-16	0.215344481770678	89.6212049314517	9.63502982181791
"table1"	"mohanakrishnan1995"	-0.469322067963233	0.156934610888308	-2.99055807579155	0.00278468171482852	-0.776908253232124	-0.161735882694343	88.0060619992203	1.32986007037168e-14	0.194312008495374	88.6371463819292	8.80060619992203
"table1"	"smith1983"	-0.606472791822095	0.169356930954113	-3.58103319660662	0.000342238162465	-0.938406277024393	-0.274539306619796	76.9368206832941	1.99478644922828e-12	0.210034585592508	87.0023222805574	7.69368206832941
"table10"	"lauterborn2021"	-0.403770678567531	0.231372078403235	-1.74511410950737	0.0809650080200285	-0.85725161926605	0.0497102621309871	62.8830356675528	3.07815903469453e-12	0.247751843921249	92.0487299206836	12.5766071335106
"table10"	"govindpani2020"	-0.754137079775982	0.256168105212009	-2.94391481387523	0.00324089190087356	-1.25621733997939	-0.252056819572577	54.8072315322056	1.4301602920187e-10	0.276991437669928	90.8771162851714	10.9614463064411
"table10"	"nagga1999"	-0.714042528658648	0.345755297118864	-2.06516728625324	0.0389071746788237	-1.39171045847557	-0.0363745988417293	57.7096315298014	3.61059586021228e-11	0.566763415274725	91.3359349774777	11.5419263059603
"table10"	"simpson1988"	-0.520794190996156	0.272037227132573	-1.91442250932206	0.0555661917157334	-1.05397735863014	0.0123889766378293	55.716521976514	9.29551360481716e-11	0.319567163118447	91.0260012243628	11.1433043953028
"table10"	"hardy1987"	-0.240616175949527	0.199321230813057	-1.20717785540468	0.227363656715538	-0.631278609697314	0.15004625779826	41.8958256918907	6.18335051488632e-08	0.162801352498826	88.0656368088533	8.37916513837815
"table10"	"poirel2018 "	-0.570744798861426	0.282445816404003	-2.02072314657707	0.0433084323648624	-1.12432842659728	-0.0171611711255676	63.9476572713511	1.85228941113369e-12	0.351380263805183	92.1811052767995	12.7895314542702
