"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table11"	"seidl2001"	0.977205609707294	0.180827805281528	5.40406719080564	6.51465225253685e-08	0.622789623952078	1.33162159546251	0	1	0	0	1
"table11"	"sasaki1986"	-1.68398085220046	0.847480939614699	-1.98704274454369	0.0469176602285407	-3.34501297142943	-0.0229487329714839	0	1	0	0	1
"table12"	"gueli2013"	-0.803848569647828	0.194262513473874	-4.13795001039114	3.50422692183511e-05	-1.18459609960285	-0.423101039692807	2.62197964901601	0.622934503653043	0	0	1
"table12"	"aisa2010"	-0.876029501365682	0.204361655444145	-4.28666277664361	1.8137731028399e-05	-1.27657098585719	-0.475488016874175	3.58808375421685	0.464612000999551	0	0	1
"table12"	"garcia-alloza2006"	-0.880137854979825	0.210790984986634	-4.17540558025114	2.97455612746248e-05	-1.29328059381935	-0.466995116140299	3.59098034688688	0.464180076055122	0	0	1
"table12"	"seidl2001"	-0.836090208559095	0.186942892203235	-4.47243646819233	7.73333798206377e-06	-1.20249154444319	-0.469688872675002	2.99042301274454	0.559429363422456	0	0	1
"table12"	"sasaki1986"	-0.947932653777996	0.190866142540167	-4.96647881684153	6.81794966026821e-07	-1.32202341902481	-0.57384188853118	2.70120695134171	0.609003428039138	0	0	1
"table12"	"perry1984"	-0.939256378371412	0.183328696388412	-5.12334619115735	3.00160508855841e-07	-1.29857402062538	-0.579938736117447	2.02317311862378	0.731496520198838	0	0	1
"table15"	"schwab2013"	-1.5123609701649	0.216665368444427	-6.9801693783509	2.94824398662902e-12	-1.93701728901308	-1.08770465131672	0	1	0	0	1
"table15"	"burbaeva2014"	-0.687490604521309	0.246556703836191	-2.78836711322223	0.00529744756209322	-1.17073286418715	-0.204248344855467	0	1	0	0	1
"table17"	"govindpani2020"	-1.63291227246445	0.275180017666719	-5.93397836917843	2.95680803448072e-09	-2.17225519635632	-1.09356934857258	0	1	0	0	1
"table17"	"schwab2013"	-0.887872686533718	0.216183876289948	-4.10702547188532	4.00787046151241e-05	-1.31158529810028	-0.464160074967159	0	1	0	0	1
"table20"	"schwab2013"	0.0284622388537184	0.557808709718213	0.0510250886331564	0.959305528745755	-1.06482274245674	1.12174722016417	0	1	0	0	1
"table20"	"boissière1998"	-2.54705972824049	0.851714543327482	-2.99050867241227	0.00278513220570491	-4.21638955827134	-0.87772989820965	0	1	0	0	1
"table27"	"ohyama1999"	-0.97417801203107	0.20576314528718	-4.73446306757911	2.1963575896688e-06	-1.37746636613963	-0.570889657922514	2.05448457818046	0.357992841321427	0.00445377359140387	2.65198282620889	1.02724228909023
"table27"	"soricelli1996"	-0.834559470794029	0.387419388313961	-2.15414998827501	0.0312284114200445	-1.59388751880193	-0.0752314227861275	2.96319562504573	0.227274256459997	0.151143054431418	32.5052999169053	1.48159781252287
"table27"	"shimohama1988"	-0.831690877131811	0.199508788236676	-4.16869294070986	3.06351370915765e-05	-1.22272091667493	-0.440660837588697	1.33695205263278	0.512489002715249	0	0	1
"table27"	"cross1984"	-0.985067018324298	0.303370106719463	-3.2470800402072	0.00116595594858796	-1.57966150148052	-0.390472535168077	2.66752505463501	0.263484028084611	0.0843847460410106	25.0241343928575	1.33376252731751
"table28"	"ohyama1999"	-0.409236813556977	0.114219466594232	-3.58289900801938	0.000339802007175255	-0.633102854415047	-0.185370772698906	0	1	0	0	1
"table28"	"carlson1993"	-0.224272684147889	0.635613341155562	-0.352844519814759	0.724205005631516	-1.47005194090596	1.02150657261018	0	1	0	0	1
"table3"	"liu2014"	-1.69108236433583	0.692270243889648	-2.44280666295026	0.0145735422098176	-3.0479071099283	-0.334257618743363	0	1	0	0	1
"table3"	"seidl2001"	-0.91008703106737	0.432559880092782	-2.10395617566789	0.0353822700115965	-1.75788881720619	-0.0622852449285531	0	1	0	0	1
"table31"	"ohyama1999"	-1.72887450695303	0.390551691809673	-4.42674950130689	9.5663717190989e-06	-2.49434175700118	-0.963407256904886	0	1	0	0	1
"table31"	"soricelli1996"	-0.666450502390504	0.65981812582766	-1.01005182534888	0.312470461053917	-1.95967026535944	0.626769260578427	0	1	0	0	1
"table33"	"cross1986"	-1.00050467615225	0.255140470024567	-3.92138760289937	8.80405128993069e-05	-1.50057080839903	-0.500438543905482	5.75910220260114	0.217875463037643	0.0984736052681453	30.5447297289954	1.43977555065028
"table33"	"ohyama1999"	-0.909556615657839	0.204783120822219	-4.44156047630247	8.93088385297902e-06	-1.3109241571111	-0.508189074204576	7.23067371179555	0.124188836213838	0.0885901846673613	44.6801202843005	1.80766842794889
"table33"	"soricelli1996"	-0.723242780381473	0.103533351821375	-6.98560191144273	2.83637280416382e-12	-0.926164421150083	-0.520321139612862	1.62490745653132	0.804308682460965	0	0	1
