"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table1"	"zhang2019"	-0.523042237639337	0.174234838772728	-3.00193831109514	0.00268266532741873	-0.864536246486027	-0.181548228792647	68.842894112527	8.34948731178811e-12	0.19598943043254	88.3793380520528	8.60536176406588
"table1"	"huang2016"	-0.564226595414281	0.174988851066194	-3.22435739177947	0.00126255722855095	-0.907198441200066	-0.221254749628497	67.6320935475594	1.45264220058114e-11	0.194125169909869	88.1712962288025	8.45401169344493
"table1"	"liu2014"	-0.607398871044053	0.168259557692502	-3.60989223657705	0.000306324241543228	-0.937181544175997	-0.277616197912109	63.2333613115907	1.0776209261326e-10	0.178357030435676	87.3484505108325	7.90417016394884
"table1"	"gueli2013"	-0.471969596948527	0.171112002928339	-2.75824950249799	0.00581118246704139	-0.807342960010584	-0.136596233886469	66.0883308667579	2.93915684646786e-11	0.187147860051034	87.8949885780457	8.26104135834473
"table1"	"aisa2010"	-0.483317226567897	0.192873901909036	-2.50587156574372	0.0122149980518005	-0.861343127867319	-0.105291325268475	61.0044592777648	2.9597920765244e-10	0.233674308458713	86.886204558302	7.6255574097206
"table1"	"garcia-alloza2006"	-0.495213777915435	0.203776925954703	-2.43017591709826	0.0150914958941149	-0.894609213666938	-0.0958183421639319	63.2044532824114	1.09185994274027e-10	0.268905735693456	87.3426640299312	7.90055666030142
"table1"	"seidl2001"	-0.438017565799033	0.169712320546545	-2.58094146841214	0.00985312858969358	-0.770647601802979	-0.105387529795087	59.9646265139712	4.73610555830595e-10	0.174072711398034	86.6588012548764	7.4955783142464
"table1"	"yew1999"	-0.685155733930334	0.111844520395722	-6.12596604202112	9.01350298785402e-10	-0.904366965774105	-0.465944502086563	19.3961122754585	0.0128789134218332	0.0480798501456239	58.7546210993931	2.42451403443232
"table1"	"sasaki1986"	-0.513362348822223	0.196130077121676	-2.61745855789238	0.00885872446027726	-0.897770236265771	-0.128954461378675	68.5801917952445	9.41613018563934e-12	0.244935545009169	88.3348241079799	8.57252397440557
"table1"	"perry1984"	-0.550439959311774	0.169848519436952	-3.240769840894	0.00119207388974944	-0.883336940235652	-0.217542978387896	68.2977536249059	1.07148872225815e-11	0.191841014074111	88.2865840010839	8.53721920311323
"table10"	"lauterborn2021"	-0.386772270998079	0.305439581520374	-1.26628077825689	0.205412576182298	-0.985422850230997	0.211878308234839	55.7956023206077	4.64476128184115e-12	0.329950833159306	94.6232321630625	18.5985341068692
"table10"	"govindpani2020"	-0.907384451033967	0.368783918373991	-2.46047727632681	0.0138752358350644	-1.63018764912455	-0.184581252943385	48.6297703092459	1.56401490475552e-10	0.438776058781585	93.8309394000374	16.2099234364153
"table10"	"nagga1999"	-0.827384837592742	0.540788443183215	-1.52996027933317	0.126026561107772	-1.88731070948733	0.232541034301845	56.5630877617986	3.18546072039955e-12	1.03948550831131	94.6961877105547	18.8543625872662
"table10"	"simpson1988"	-0.594300591963971	0.40603725653154	-1.46366024891562	0.143286801809569	-1.39011899114724	0.201517807219298	47.8215069701656	2.32410564584617e-10	0.546754285257945	93.7266719723584	15.9405023233885
"table10"	"hardy1987"	-0.167964936172668	0.256950596887605	-0.653685720940896	0.513314304567446	-0.671578851878444	0.335648979533108	34.4674903099896	1.57839991186395e-07	0.206032788714352	91.2961460987761	11.4891634366632
"table11"	"nagga1999"	-0.569151916823275	0.0953156367348813	-5.97123343367428	2.35466545702294e-09	-0.755967131987145	-0.382336701659405	0.527278055831224	0.467753474647943	0	0	1
"table11"	"simpson1988"	-0.44339895050203	0.132114168862174	-3.35618014570866	0.000790270742902038	-0.702337963319335	-0.184459937684726	1.06256732086002	0.302630368175987	0.00365094034063703	5.88831593365559	1.06256732086002
"table11"	"hardy1987"	-0.478096759454517	0.231320982845487	-2.0668110327625	0.0387519634766693	-0.931477554700079	-0.0247159642089552	2.03394294170488	0.153821090744035	0.0612059784878457	50.8344123379496	2.03394294170488
"table2"	"huang2016"	-0.315445326071301	0.117130011303401	-2.69312128088338	0.00707865143676009	-0.545015929734737	-0.0858747224078651	4.86116378041375	0.301841873586826	0.0149620260148074	17.7151772561848	1.21529094510344
"table2"	"liu2014"	-0.257709013030982	0.134596199471928	-1.91468268823394	0.0555329826685243	-0.521512716451929	0.00609469038996546	5.6591366191322	0.226091334672166	0.0271856182379642	29.3178399956462	1.41478415478305
"table2"	"seidl2001"	-0.179254503590634	0.0789867059312505	-2.26942624682508	0.0232424175749141	-0.334065602473341	-0.0244434047079269	2.32795928324081	0.675683377977434	0	0	1
"table2"	"yew1999"	-0.301372276364204	0.138474834480845	-2.17636856179735	0.0295277126101225	-0.572777964711806	-0.0299665880166018	6.10231235736698	0.191636704755484	0.0323339728844859	34.4510774645774	1.52557808934174
"table2"	"sasaki1986"	-0.382888141368736	0.17537541830584	-2.18324862781517	0.0290175054609742	-0.726617645021829	-0.0391586377156433	4.6124600920874	0.329420092885613	0.0219189796584222	13.2783824653152	1.15311502302185
"table2"	"tarbit1980"	-0.271805893675475	0.137918133617841	-1.97077705842964	0.0487493819144583	-0.542120468381425	-0.00149131896952409	6.03207563214723	0.196765617515121	0.0315295932969933	33.6878341066801	1.50801890803681
"table3"	"liu2014"	-1.69108236433583	0.692270243889648	-2.44280666295026	0.0145735422098176	-3.0479071099283	-0.334257618743363	0	1	0	0	1
"table3"	"seidl2001"	-0.91008703106737	0.432559880092782	-2.10395617566789	0.0353822700115965	-1.75788881720619	-0.0622852449285531	0	1	0	0	1
"table4"	"govindpani2020"	-1.18672121042577	0.396184362552792	-2.99537620005796	0.00274106544790797	-1.9632282922672	-0.410214128584335	1.79150788030536	0.18074255064663	0.140793421620021	44.1810995645997	1.79150788030536
"table4"	"schwab2013"	-0.861438100188983	0.196078724191202	-4.39332775007742	1.11628640725886e-05	-1.2457453377383	-0.477130862639665	0.0843070195668754	0.771543357486037	0	0	1
"table4"	"gleichmann2012"	-1.14148427803974	0.316777740314661	-3.60342326107222	0.000314053497128058	-1.76235724016046	-0.520611315919028	2.27004753735944	0.131895856530278	0.117931507737335	55.9480590805944	2.27004753735944
"table5"	"schwab2013"	0.0284622388537184	0.557808709718213	0.0510250886331564	0.959305528745755	-1.06482274245674	1.12174722016417	0	1	0	0	1
