"table.id"	"id"	"study"	"sample"	"region"	"marker"	"n_c"	"m_c"	"sd_c"	"n_t"	"m_t"	"sd_t"	"notes"	"yi"	"vi"	"ci_low"	"ci_high"	"n_samples_c"	"n_samples_t"	"weights"
"table1.2"	"225"	"bai2014"	"Brain"	"Whole brain"	"GABA"	15	0.104	0.022	15	0.098	0.008	NA	-0.611253419679484	0.00844940127338661	-0.791414533828001	-0.431092305530966	30	30	49.1573141112057
"table1.3"	"18"	"gueli2013"	"Brain"	"Whole brain"	"GABA"	13	0.9	0.28	13	0.6	0.16	NA	-1.27396874042017	0.190304043875435	-2.12898052277118	-0.418956958069155	13	13	12.4468522464548
"table1.3"	"17"	"aisa2010"	"Brain"	"Whole brain"	"GABA"	16	704.39	253.64	19	555.33	139.35	NA	-0.812817348460693	0.0110829088700863	-1.01915333184203	-0.606481365079359	32	38	22.5252969050235
"table1.3"	"130"	"garcia-alloza2006"	"Brain"	"Whole brain"	"GABA"	20	695.68	273.56	21	574.36	119.6	NA	-0.722248896473407	0.0075519819033671	-0.892573960678333	-0.551923832268482	40	42	22.8904609685258
"table1.3"	"83"	"seidl2001"	"Brain"	"Whole brain"	"GABA"	7	1.4	0.6	8	0.8	0.2	NA	-0.999603750177078	0.0422354933408407	-1.40240135250428	-0.596806147849879	26	29	19.7460952049736
"table1.3"	"162"	"yew1999"	"Brain"	"Whole brain"	"GABA"	7	25.98	16.48	6	29.08	13.03	NA	0.114331464273008	0.0124075189710238	-0.10398704890022	0.332649977446237	21	18	22.3912946750223
"table3.1"	"238"	"govindpani2020"	"Brain"	"Whole brain"	"GABA A receptor"	6	2202.48	351.685489820095	6	951.12	325.145268457039	NA	-1.20122245970246	0.0740111971261229	-1.73443064233873	-0.668014277066183	96	96	6.81283835754367
"table3.1"	"96"	"kwakowsky2018"	"Brain"	"Whole brain"	"GABA A receptor"	6	106017241	47722817.1068718	6	5832241	7820735.74973762	NA	0.102109057409863	0.014323316372436	-0.13245954667109	0.336677661490816	720	720	11.3420422265446
"table3.1"	"20"	"jansen1990"	"Brain"	"Whole brain"	"GABA A receptor"	9	276	78	8	300	107.48	NA	-0.0981785643507279	0.00722794534144356	-0.264809457006872	0.0684523283054161	36	32	12.3152996360653
"table3.1"	"213"	"cross1986"	"Brain"	"Whole brain"	"GABA A receptor"	13	258	46.87	13	244	72.11	NA	-0.721792877262801	0.012977521375259	-0.945069866578169	-0.498515887947432	26	26	11.5146406901217
"table3.1"	"79"	"howell2000"	"Brain"	"Whole brain"	"GABA A receptor"	5	162	42.485291572496	5	148	53.665631459995	NA	-0.309328395363902	0.0247842028089203	-0.617885512433333	-0.000771278294469935	25	25	10.1584464461715
"table3.1"	"166"	"carlson1993"	"Brain"	"Whole brain"	"GABA A receptor"	8	0.1825	0.004242640687119	8	0.23	0.048083261120685	NA	-0.409236813556977	0.0130460865490709	-0.633102854415047	-0.185370772698906	152	152	11.5057202938117
"table3.1"	"53"	"shimohama1988"	"Brain"	"Whole brain"	"GABA A receptor"	7	1300	285.74	7	903	82.01	NA	-0.727079256329851	0.0290842332392663	-1.06133347742527	-0.392825035234433	48	42	9.74061458858105
"table3.1"	"210"	"cross1984"	"Brain"	"Whole brain"	"GABA A receptor"	17	154	53.6	13	135	39.66	NA	-0.411167630906436	0.00508009045066754	-0.550863580280928	-0.271471681531943	51	46	12.643728600173
"table3.1"	"S11"	"owen1983"	"Brain"	"Whole brain"	"GABA A receptor"	12	204.53	26.74	10	179.98	26.62	NA	-0.884946384235558	0.204776748280092	-1.77187447937835	0.00198171090723209	12	10	3.63378808553066
"table3.1"	"10"	"griffiths1994"	"Brain"	"Whole brain"	"GABA A receptor"	9	80	8	5	76	4	NA	-0.579191876842036	0.023091940761104	-0.877028643416764	-0.281355110267308	36	20	10.3328810754569
"table3.2"	"212"	"rissman2004"	"Brain"	"Whole brain"	"GABA A receptor"	6	0.12	0.073484692283495	6	0.07	0.019595917942266	NA	-1.54956263248684	0.113936570222203	-2.21113851073492	-0.887986754238759	60	60	21.7092034868463
"table3.2"	"185"	"ohyama1999"	"Brain"	"Whole brain"	"GABA A receptor"	5	4.59	0.75	5	4.21	1.65	NA	-0.45647841781751	0.0304186272966589	-0.798314495700107	-0.114642339934912	20	20	26.5729121826783
"table3.2"	"193"	"soricelli1996"	"Brain"	"Whole brain"	"GABA A receptor"	5	70.3	11.9	6	58	15.2	NA	-1.20222400652624	0.0823640558424853	-1.76471678765704	-0.639731225395445	35	42	23.3229737464786
"table3.2"	"184"	"meyer1995"	"Brain"	"Whole brain"	"GABA A receptor"	6	2.4	0.6	13	2.2	0.7	NA	-0.057905097242352	0.006498493259905	-0.215904129690286	0.100093935205582	36	78	28.3949105839968
