"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table1.2"	"bai2014"	0.00916443627749537	0.0442955596975299	0.206892888137644	0.836093510802103	-0.0776532654047071	0.0959821379596978	0	1	0	0	1
"table1.3"	"gueli2013"	-0.594111002303196	0.238148966443978	-2.49470325726966	0.0126062504280104	-1.06087439948883	-0.127347605117561	50.47709809965	6.32246222993566e-11	0.209338273319905	94.0567106411753	16.82569936655
"table1.3"	"aisa2010"	-0.658168025528254	0.298723418022462	-2.20326892978562	0.0275757995074843	-1.24365516619098	-0.0726808848655243	45.9429778216479	5.83204332710972e-10	0.306313431918932	93.470166405743	15.3143259405493
"table1.3"	"garcia-alloza2006"	-0.690816416968759	0.323552935400393	-2.13509550180369	0.0327532099999093	-1.32496851744574	-0.0566643164917752	48.1586556234554	1.97020125306429e-10	0.365544782424383	93.7705902269023	16.0528852078185
"table1.3"	"seidl2001"	-0.602269768321923	0.255679260088577	-2.35556755019267	0.0184944341164275	-1.10339190968938	-0.101147626954463	48.45182679971	1.7065370888311e-10	0.222668934993637	93.8082829933299	16.1506089332367
"table1.3"	"yew1999"	-0.792358569174869	0.0630471272124273	-12.5677188510928	3.1776054309922e-36	-0.915928667839941	-0.668788470509796	2.92439843654203	0.403428927236073	0	0	1
"table3.1"	"govindpani2020"	-0.401185825759364	0.0969109212477223	-4.1397380253342	3.47702663841754e-05	-0.591127741113498	-0.211243910405231	43.3182746702883	7.65137427234434e-07	0.0624742610289083	81.5320437831585	5.41478433378603
"table3.1"	"kwakowsky2018"	-0.519744183957572	0.0945120837345795	-5.4992352662246	3.81441917960751e-08	-0.704984464181182	-0.334503903733962	35.5008404800321	2.16667075792075e-05	0.054344105665384	77.4653222520191	4.43760506000402
"table3.1"	"jansen1990"	-0.507799353354943	0.105500375073412	-4.81324690079625	1.48497637386356e-06	-0.714576288854298	-0.301022417855588	40.0284058083836	3.16492196430804e-06	0.0714195085401133	80.014192825225	5.00355072604796
"table3.1"	"cross1986"	-0.42074196373438	0.103238437559603	-4.07543908722439	4.59276036020128e-05	-0.623085583171389	-0.218398344297371	42.1292108972896	1.28068891055508e-06	0.0683769682010647	81.0108002746506	5.2661513621612
"table3.1"	"howell2000"	-0.479270764808689	0.110799410159987	-4.32557144588274	1.52136947263472e-05	-0.696433618230544	-0.262107911386833	52.6695900937516	1.24946074755313e-08	0.0833498878583985	84.8109696966313	6.58369876171895
"table3.1"	"carlson1993"	-0.471239648353525	0.11479133882907	-4.10518470435494	4.03991957346832e-05	-0.696226538195637	-0.246252758511413	52.6995375748586	1.23290934794043e-08	0.0894858101623972	84.8196011423513	6.58744219685733
"table3.1"	"shimohama1988"	-0.429259748346486	0.105494682580191	-4.06901786751374	4.72117271189586e-05	-0.636025526764145	-0.222493969928828	48.2278786716256	8.93630326836338e-08	0.0741811379358475	83.4120840054557	6.02848483395321
"table3.1"	"cross1984"	-0.477564702090478	0.123789399557956	-3.85788043076249	0.000114374572858869	-0.72018746689191	-0.234941937289045	52.3732480616448	1.42564214736665e-08	0.106515621917124	84.7250260465347	6.5466560077056
"table3.1"	"owen1983"	-0.442781114152706	0.102916848690558	-4.3023190059387	1.69019725530071e-05	-0.644494430988559	-0.241067797316854	51.5274041172217	2.07641380901792e-08	0.0756764984805047	84.4742809441739	6.44092551465271
"table3.1"	"griffiths1994"	-0.447117633833798	0.109280848440971	-4.09145463466376	4.28675810955601e-05	-0.661304160978081	-0.232931106689515	50.8163479939821	2.84672346187388e-08	0.0803592084002479	84.2570347618302	6.35204349924776
"table3.2"	"rissman2004"	-0.514618999417951	0.286204281059993	-1.79808281522553	0.0721638850643702	-1.07556908251672	0.0463310836808147	17.456776423496	0.000161923231974431	0.209815054838012	88.5431310370218	8.72838821174798
"table3.2"	"ohyama1999"	-0.901335651428032	0.527305277286516	-1.70932416240219	0.0873909199991228	-1.93483500376751	0.132163700911447	31.2613071219713	1.62814623742232e-07	0.769045920474703	93.6023148609984	15.6306535609856
"table3.2"	"soricelli1996"	-0.606250334940271	0.329238188845419	-1.84137307116858	0.0655669062593762	-1.25154532741249	0.0390446575319465	21.2420123166344	2.43980789989125e-05	0.280866896847602	90.5846961663146	10.6210061583172
"table3.2"	"meyer1995"	-1.02591437287352	0.350919194661562	-2.92350600503043	0.00346113549146482	-1.71370335589398	-0.338125389853057	10.7743607500876	0.00457485454115218	0.297139442252414	81.4374138160935	5.38718037504378
