"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table3"	"carlson1993"	-0.530195896320166	0.10455097127629	-5.07117140900634	3.95374457029466e-07	-0.735112034570377	-0.325279758069956	87.654810261497	1.40214606141004e-13	0.107029727306558	86.3099355709049	7.30456752179142
"table3"	"shimohama1988"	-0.496482575958616	0.0988792320543679	-5.02110064614609	5.13762287019796e-07	-0.690282309604155	-0.302682842313076	82.7482801579014	1.23110241772153e-12	0.0943902417647209	85.498188026263	6.89569001315845
"table3"	"cross1984"	-0.53803756443691	0.110579399443548	-4.86562205206753	1.14097372591824e-06	-0.754769204778331	-0.321305924095488	86.8508986238537	2.00374975907301e-13	0.122123429956149	86.1832172261437	7.23757488532115
"table3"	"owen1983"	-0.502338896520712	0.0970806422915738	-5.17444966023173	2.28583726285929e-07	-0.692613459008213	-0.312064334033211	86.5806403136866	2.25906448220571e-13	0.0954148812077371	86.140088642769	7.21505335947388
"table3"	"meyer1995"	-0.558720538339974	0.100049971948214	-5.58441474255652	2.34488513847071e-08	-0.754814880012717	-0.362626196667232	72.9533844699674	8.93828035352363e-11	0.0950768880473186	83.5511401051722	6.07944870583062
"table3"	"griffiths1994"	-0.510850563771703	0.101090092598058	-5.05341869457854	4.33971103875501e-07	-0.708983504457717	-0.31271762308569	85.4840044773836	3.67340549897653e-13	0.0992786437921535	85.9622860751981	7.12366703978197
"table4"	"lauterborn2021"	-0.420941597604506	0.213997477986209	-1.96703999302101	0.0491786003067046	-0.840368947239879	-0.0015142479691333	65.794137071452	7.6688821615211e-13	0.234863368630342	92.4005386763109	13.1588274142904
"table4"	"govindpani2020"	-0.720561062859215	0.227129136063155	-3.17247304924744	0.00151146587316701	-1.1657259893827	-0.275396136335733	54.2188235464356	1.88963208870376e-10	0.239093041602059	90.7781104919811	10.8437647092871
"table4"	"nagga1999"	-0.655441261624284	0.304415011572662	-2.15311741112292	0.0313094522254574	-1.25208372066004	-0.0587988025885233	56.9675043215532	5.13554860334072e-11	0.468004017165339	91.2230664489399	11.3935008643106
"table4"	"simpson1988"	-0.500905462012855	0.245639258608817	-2.03919139330473	0.0414309295541438	-0.982349562075256	-0.0194613619504532	60.0279420528598	1.1994038144626e-11	0.287065294117375	91.670545700872	12.005588410572
"table4"	"hardy1987"	-0.383237014066889	0.209800489757533	-1.82667359122849	0.0677488612341644	-0.794438417930518	0.0279643897967409	50.8790468084757	9.15650518054157e-10	0.200779551460969	90.1727718704685	10.1758093616951
"table4"	"poirel2018 "	-0.554909182928529	0.258916442547394	-2.14319792697968	0.0320972086830505	-1.06237608532666	-0.0474422805304031	68.1069892053905	2.5371567781407e-13	0.325301886653373	92.6586095519191	13.6213978410781
"table4"	"li2017"	-0.390213006045532	0.213378492881377	-1.82873634908679	0.0674391143485519	-0.808427167168467	0.0280011550774031	60.7614685887418	8.45934768672217e-12	0.221308806479573	91.7711008042909	12.1522937177484
