"ID"	"Std_Eff"	"coefficient"	"std_error"	"zvalue"	"pvalue"	"CI_low"	"CI_high"
"table1"	"intercept"	-0.187272868459355	0.140367515237257	-1.33416102823232	0.182151088636342	-0.462388142923756	0.0878424060050467
"table1"	"slope_bias"	-1.59760257682392	0.569559202114565	-2.80498071296646	0.00503195906700122	-2.71391810003184	-0.481287053616005
"table2"	"intercept"	-0.499624032678553	0.456008674925338	-1.0956458948075	0.273233768830464	-1.39338461217005	0.394136546812942
"table2"	"slope_bias"	-0.574292689134063	1.34225384742475	-0.427856988628419	0.668755243232938	-3.20506188819689	2.05647650992877
"table3"	"intercept"	0.0785411667228458	0.159715646588491	0.491756245555626	0.62289167124963	-0.234495748358125	0.391578081803817
"table3"	"slope_bias"	-3.76021086378418	0.938661150841483	-4.00592999978028	6.17739429299384e-05	-5.5999529131204	-1.92046881444795
"table4"	"intercept"	0.163003622296357	0.372162583394291	0.43799035574638	0.661393274620529	-0.566421637549838	0.892428882142552
"table4"	"slope_bias"	-3.26163029994461	1.45303934977143	-2.24469509408515	0.0247877132107538	-6.10953509361611	-0.413725506273107
