"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table1"	"zhang2019"	-0.571345065226254	0.176301360780862	-3.24072975214537	0.00119224153162605	-0.916889382782146	-0.225800747670363	95.8986447616429	1.05962365374186e-16	0.223989751229067	90.6150915663411	10.6554049735159
"table1"	"liu2014"	-0.648870367221093	0.17285522596835	-3.75383714079841	0.000174148033478975	-0.987660384658591	-0.310080349783595	91.2317369636973	9.21290175933134e-16	0.21236572202723	90.1350118944011	10.136859662633
"table1"	"gueli2013"	-0.520044087046948	0.173573901823467	-2.99609608117156	0.00273460255273985	-0.860242683277036	-0.179845490816861	92.6021224109302	4.88624203047842e-16	0.21552091579922	90.281000299257	10.2891247123256
"table1"	"aisa2010"	-0.545094434815233	0.187925545230471	-2.90058722004362	0.00372464165762629	-0.913421735242008	-0.176767134388457	83.3641414336513	3.45929848835309e-14	0.244551702437992	89.2039912542457	9.26268238151681
"table1"	"garcia-alloza2006"	-0.563113892637253	0.196412088968135	-2.86700220742833	0.00414380122283446	-0.948074513143075	-0.178153272131431	84.882380959957	1.7221303499984e-14	0.27299494017442	89.3970928969986	9.43137566221744
"table1"	"seidl2001"	-0.488603106294941	0.172206577934108	-2.83730802944065	0.00454956964865246	-0.826121796946682	-0.151084415643199	85.2317186116444	1.46655888404352e-14	0.202560315113275	89.4405508341229	9.47019095684937
"table1"	"yew1999"	-0.665882502544912	0.15784014404685	-4.21871448842104	2.45699167740493e-05	-0.975243500191353	-0.356521504898471	57.9551286596074	3.31533429595643e-09	0.155466830934588	84.470744508462	6.43945873995638
"table1"	"sasaki1986"	-0.576435016850911	0.193142161198349	-2.98451158087093	0.00284031449373589	-0.954986696695904	-0.197883337005918	94.5803434741362	1.95358268969812e-16	0.262910763072349	90.4842806978586	10.5089270526818
"table1"	"perry1984"	-0.595906151383524	0.17261933946621	-3.45214014389257	0.000556158780609763	-0.934233839772389	-0.257578462994658	95.5809664597444	1.22800308456857e-16	0.221026034141169	90.5838993542815	10.620107384416
"table1"	"mohanakrishnan1995"	-0.49486639625617	0.165123915479565	-2.99693957001288	0.00272704765532473	-0.818503323582352	-0.171229468929987	87.2831856637821	5.70316102429411e-15	0.199607407158357	89.6887356578983	9.69813174042023
"table1"	"smith1983"	-0.648750771605791	0.178885466483507	-3.62662649101013	0.000287148186269792	-0.999359843271111	-0.298141699940471	75.6542184218832	1.17358623668272e-12	0.215605324807307	88.103769772874	8.40602426909813
"table2"	"liu2014"	-0.435497877837252	0.170470050005164	-2.55468850876773	0.0106282861979815	-0.769613036290114	-0.101382719384389	9.04549905539042	0.107263057807663	0.0655599848385829	44.7238900874089	1.80909981107808
"table2"	"seidl2001"	-0.348901434018595	0.155876349296497	-2.2383218210669	0.0252000761202259	-0.654413464681314	-0.0433894033558755	6.3718288154914	0.271700476500522	0.0357854209460666	21.5295930762635	1.27436576309828
"table2"	"yew1999"	-0.481474666919514	0.166254001650691	-2.89601851467683	0.0037793010181944	-0.807326522440531	-0.155622811398496	9.25169220035304	0.0994364159114534	0.0647255667450205	45.9558328171661	1.85033844007061
